frame.encap_type,frame.len,frame.protocols,ip.hdr_len,ip.len,ip.flags.rb,ip.flags.df,p.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size,tcp.time_delta
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52132,0,492630617,0,0,0,0,0,1,0,0,0,1,30208,0.019974000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52132,80,0,469859143,0,0,0,0,0,1,0,0,0,0,28416,0.000015000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52140,0,2061551937,0,0,0,0,0,1,0,0,0,1,30208,0.020357000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52140,80,0,3756588184,0,0,0,0,0,1,0,0,0,0,28416,0.000014000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52129,0,3400698209,0,0,0,0,0,1,0,0,0,1,30208,0.020387000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52129,80,0,1556506758,0,0,0,0,0,1,0,0,0,0,28416,0.000019000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52149,0,2107616657,0,0,0,0,0,1,0,0,0,1,30208,0.020639000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52149,80,0,141724794,0,0,0,0,0,1,0,0,0,0,28416,0.000008000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52141,0,904020803,0,0,0,0,0,1,0,0,0,1,17408,0.020621000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52141,80,0,1360910995,0,0,0,0,0,1,0,0,0,0,28416,0.000011000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52145,0,865673338,0,0,0,0,0,1,0,0,0,1,30208,0.020680000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52145,80,0,2044080813,0,0,0,0,0,1,0,0,0,0,28416,0.000008000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52139,0,2003932750,0,0,0,0,0,1,0,0,0,1,30208,0.020631000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52139,80,0,4073998960,0,0,0,0,0,1,0,0,0,0,28416,0.000005000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52121,0,2890473834,0,0,0,0,0,1,0,0,0,1,30208,0.020482000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52116,0,3716300610,0,0,0,0,0,1,0,0,0,1,17408,0.020433000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52121,80,0,1824752319,0,0,0,0,0,1,0,0,0,0,28416,0.000010000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52116,80,0,3901102340,0,0,0,0,0,1,0,0,0,0,28416,0.000006000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52120,0,4135333532,0,0,0,0,0,1,0,0,0,1,30208,0.020551000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52120,80,0,4032323635,0,0,0,0,0,1,0,0,0,0,28416,0.000007000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52131,0,3372539523,0,0,0,0,0,1,0,0,0,1,30208,0.020689000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52131,80,0,2200132415,0,0,0,0,0,1,0,0,0,0,28416,0.000006000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52150,0,3136138330,0,0,0,0,0,1,0,0,0,1,30208,0.020902000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52150,80,0,1879695067,0,0,0,0,0,1,0,0,0,0,28416,0.000005000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52124,0,2364628713,0,0,0,0,0,1,0,0,0,1,30208,0.020630000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52124,80,0,454437815,0,0,0,0,0,1,0,0,0,0,28416,0.000007000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52119,0,747726917,0,0,0,0,0,1,0,0,0,1,30208,0.020603000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52119,80,0,3465186021,0,0,0,0,0,1,0,0,0,0,28416,0.000006000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52138,0,3762284664,0,0,0,0,0,1,0,0,0,1,30208,0.020864000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52146,0,3249671749,0,0,0,0,0,1,0,0,0,1,30208,0.020952000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52138,80,0,1254834287,0,0,0,0,0,1,0,0,0,0,28416,0.000008000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52146,80,0,1823282973,0,0,0,0,0,1,0,0,0,0,28416,0.000006000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52118,0,1624136446,0,0,0,0,0,1,0,0,0,1,30208,0.020705000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52118,80,0,314344301,0,0,0,0,0,1,0,0,0,0,28416,0.000013000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52114,0,1723689188,0,0,0,0,0,1,0,0,0,1,30208,0.020636000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52114,80,0,1076058642,0,0,0,0,0,1,0,0,0,0,28416,0.000009000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52123,0,1340712001,0,0,0,0,0,1,0,0,0,1,30208,0.020783000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52123,80,0,4126162026,0,0,0,0,0,1,0,0,0,0,28416,0.000008000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52130,0,1503248858,0,0,0,0,0,1,0,0,0,1,30208,0.020957000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52130,80,0,4013862873,0,0,0,0,0,1,0,0,0,0,28416,0.000009000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52144,0,262832979,0,0,0,0,0,1,0,0,0,1,30208,0.021130000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52144,80,0,1436851007,0,0,0,0,0,1,0,0,0,0,28416,0.000012000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52117,0,298814177,0,0,0,0,0,1,0,0,0,1,17408,0.020947000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52117,80,0,792626730,0,0,0,0,0,1,0,0,0,0,28416,0.000007000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52113,0,3817336063,0,0,0,0,0,1,0,0,0,1,30208,0.020905000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52113,80,0,2327175030,0,0,0,0,0,1,0,0,0,0,28416,0.000007000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52134,0,1914459887,0,0,0,0,0,1,0,0,0,1,30208,0.021381000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52151,0,1047293099,0,0,0,0,0,1,0,0,0,1,30208,0.021576000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52151,80,0,3965640415,0,0,0,0,0,1,0,0,0,0,28416,0.000009000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52134,80,0,3076773705,0,0,0,0,0,1,0,0,0,0,28416,0.000010000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52098,0,784308363,0,0,0,0,0,1,0,0,0,1,15712,0.021150000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52098,80,0,723226924,0,0,0,0,0,1,0,0,0,0,28416,0.000013000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52107,0,1635872559,0,0,0,0,0,1,0,0,0,1,30208,0.021306000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52107,80,0,4166806569,0,0,0,0,0,1,0,0,0,0,28416,0.000014000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52108,0,4134423313,0,0,0,0,0,1,0,0,0,1,30208,0.021369000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52122,0,530208013,0,0,0,0,0,1,0,0,0,1,30208,0.021574000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52108,80,0,963462002,0,0,0,0,0,1,0,0,0,0,28416,0.000009000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52122,80,0,3970333574,0,0,0,0,0,1,0,0,0,0,28416,0.000006000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52102,0,1290476243,0,0,0,0,0,1,0,0,0,1,30208,0.021505000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52102,80,0,979737586,0,0,0,0,0,1,0,0,0,0,28416,0.000009000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52096,0,2724951847,0,0,0,0,0,1,0,0,0,1,30208,0.021490000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52096,80,0,86015246,0,0,0,0,0,1,0,0,0,0,28416,0.000012000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52100,0,164287012,0,0,0,0,0,1,0,0,0,1,30208,0.021553000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52100,80,0,4080772388,0,0,0,0,0,1,0,0,0,0,28416,0.000005000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52136,0,2990330108,0,0,0,0,0,1,0,0,0,1,30208,0.021985000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52136,80,0,332879178,0,0,0,0,0,1,0,0,0,0,28416,0.000006000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52128,0,934124615,0,0,0,0,0,1,0,0,0,1,30208,0.021944000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52128,80,0,4046322120,0,0,0,0,0,1,0,0,0,0,28416,0.000010000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52105,0,4267317074,0,0,0,0,0,1,0,0,0,1,30208,0.021747000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52105,80,0,2172639610,0,0,0,0,0,1,0,0,0,0,28416,0.000009000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52112,0,550316004,0,0,0,0,0,1,0,0,0,1,30208,0.021834000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52112,80,0,3018039022,0,0,0,0,0,1,0,0,0,0,28416,0.000012000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52142,0,2726660054,0,0,0,0,0,1,0,0,0,1,30208,0.022358000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52142,80,0,4248472148,0,0,0,0,0,1,0,0,0,0,28416,0.000010000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52135,0,2324274336,0,0,0,0,0,1,0,0,0,1,30208,0.022299000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52135,80,0,3372600310,0,0,0,0,0,1,0,0,0,0,28416,0.000008000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52099,0,2745215350,0,0,0,0,0,1,0,0,0,1,17408,0.021884000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52099,80,0,835497681,0,0,0,0,0,1,0,0,0,0,28416,0.000005000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52093,0,4275898252,0,0,0,0,0,1,0,0,0,1,30208,0.022248000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52093,80,0,2684818430,0,0,0,0,0,1,0,0,0,0,28416,0.000013000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52089,0,1419771695,0,0,0,0,0,1,0,0,0,1,30208,0.022259000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52106,0,3338009986,0,0,0,0,0,1,0,0,0,1,30208,0.022438000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52089,80,0,1536433068,0,0,0,0,0,1,0,0,0,0,28416,0.000007000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52082,0,3325687192,0,0,0,0,0,1,0,0,0,1,30208,0.022186000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52106,80,0,2756448044,0,0,0,0,0,1,0,0,0,0,28416,0.000008000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52082,80,0,1331410634,0,0,0,0,0,1,0,0,0,0,28416,0.000005000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52111,0,510756957,0,0,0,0,0,1,0,0,0,1,30208,0.022497000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52111,80,0,3038694035,0,0,0,0,0,1,0,0,0,0,28416,0.000005000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52109,0,1014746596,0,0,0,0,0,1,0,0,0,1,15712,0.022498000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52109,80,0,1760347673,0,0,0,0,0,1,0,0,0,0,28416,0.000008000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52110,0,3389682016,0,0,0,0,0,1,0,0,0,1,17408,0.022545000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52110,80,0,2809865036,0,0,0,0,0,1,0,0,0,0,28416,0.000010000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52088,0,1536332099,0,0,0,0,0,1,0,0,0,1,17408,0.022355000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52088,80,0,2290058048,0,0,0,0,0,1,0,0,0,0,28416,0.000008000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52081,0,3953161289,0,0,0,0,0,1,0,0,0,1,17408,0.022288000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52081,80,0,1705830296,0,0,0,0,0,1,0,0,0,0,28416,0.000006000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52077,0,2905006298,0,0,0,0,0,1,0,0,0,1,30208,0.022377000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52077,80,0,2778547473,0,0,0,0,0,1,0,0,0,0,28416,0.000008000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52091,0,59328486,0,0,0,0,0,1,0,0,0,1,30208,0.022580000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52076,0,1026116735,0,0,0,0,0,1,0,0,0,1,30208,0.022428000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52091,80,0,3682479533,0,0,0,0,0,1,0,0,0,0,28416,0.000013000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52076,80,0,1361373219,0,0,0,0,0,1,0,0,0,0,28416,0.000006000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52103,0,1553965178,0,0,0,0,0,1,0,0,0,1,30208,0.022880000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52103,80,0,506671517,0,0,0,0,0,1,0,0,0,0,28416,0.000011000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52085,0,2474586582,0,0,0,0,0,1,0,0,0,1,17408,0.022702000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52085,80,0,3813364156,0,0,0,0,0,1,0,0,0,0,28416,0.000005000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52078,0,142498681,0,0,0,0,0,1,0,0,0,1,30208,0.022652000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52078,80,0,3776713548,0,0,0,0,0,1,0,0,0,0,28416,0.000013000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52084,0,3558274786,0,0,0,0,0,1,0,0,0,1,30208,0.022736000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52084,80,0,783088409,0,0,0,0,0,1,0,0,0,0,28416,0.000006000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52090,0,266307333,0,0,0,0,0,1,0,0,0,1,17408,0.022817000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52090,80,0,2333134033,0,0,0,0,0,1,0,0,0,0,28416,0.000011000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52115,0,2261344433,0,0,0,0,0,1,0,0,0,1,17408,0.023175000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52115,80,0,3581974467,0,0,0,0,0,1,0,0,0,0,28416,0.000009000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52074,0,532929015,0,0,0,0,0,1,0,0,0,1,30208,0.022768000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52074,80,0,227202787,0,0,0,0,0,1,0,0,0,0,28416,0.000008000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52094,0,566249227,0,0,0,0,0,1,0,0,0,1,17408,0.023180000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52094,80,0,639699573,0,0,0,0,0,1,0,0,0,0,28416,0.000019000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52079,0,3397969038,0,0,0,0,0,1,0,0,0,1,30208,0.023040000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52086,0,2733817936,0,0,0,0,0,1,0,0,0,1,15712,0.023124000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52079,80,0,875572389,0,0,0,0,0,1,0,0,0,0,28416,0.000009000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52086,80,0,1170467792,0,0,0,0,0,1,0,0,0,0,28416,0.000005000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52104,0,4033377119,0,0,0,0,0,1,0,0,0,1,17408,0.023415000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52092,0,2121234407,0,0,0,0,0,1,0,0,0,1,17408,0.023287000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52104,80,0,255410534,0,0,0,0,0,1,0,0,0,0,28416,0.000011000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52092,80,0,1500113711,0,0,0,0,0,1,0,0,0,0,28416,0.000008000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52097,0,1158032163,0,0,0,0,0,1,0,0,0,1,17408,0.023351000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52097,80,0,1577930042,0,0,0,0,0,1,0,0,0,0,28416,0.000006000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52075,0,3131810768,0,0,0,0,0,1,0,0,0,1,30208,0.023286000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52075,80,0,3391596371,0,0,0,0,0,1,0,0,0,0,28416,0.000015000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52087,0,157041546,0,0,0,0,0,1,0,0,0,1,30208,0.023437000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52087,80,0,2428830918,0,0,0,0,0,1,0,0,0,0,28416,0.000005000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52095,0,3835735202,0,0,0,0,0,1,0,0,0,1,30208,0.023536000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52095,80,0,4045534192,0,0,0,0,0,1,0,0,0,0,28416,0.000009000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52080,0,2821528247,0,0,0,0,0,1,0,0,0,1,30208,0.023938000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52080,80,0,3871183618,0,0,0,0,0,1,0,0,0,0,28416,0.000023000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52203,0,1043423419,0,0,0,0,0,1,0,0,0,1,17408,0.033619000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52203,80,0,3401863605,0,0,0,0,0,1,0,0,0,0,28416,0.000035000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52154,0,3212927156,0,0,0,0,0,1,0,0,0,1,17408,0.033275000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52154,80,0,3048358773,0,0,0,0,0,1,0,0,0,0,28416,0.000013000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52190,0,907348624,0,0,0,0,0,1,0,0,0,1,17408,0.034388000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52190,80,0,4053880834,0,0,0,0,0,1,0,0,0,0,28416,0.000018000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,55,6,119.162.193.187,154.49.2.126,80,52101,0,2156365586,0,0,0,0,0,1,0,0,0,1,17408,0.034011000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52101,80,0,394269038,0,0,0,0,0,1,0,0,0,0,28416,0.000018000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,56,6,119.162.193.187,154.49.2.126,80,52083,0,312589135,0,0,0,0,0,1,0,0,0,1,17408,0.034100000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,154.49.2.126,119.162.193.187,52083,80,0,1803878864,0,0,0,0,0,1,0,0,0,0,28416,0.000016000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,10.0.0.2,10.128.0.2,37361,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,10.0.0.2,10.128.0.2,37362,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,10.0.0.2,10.128.0.2,37363,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,10.0.0.2,10.128.0.2,37364,80,0,0,0,0,0,0,0,0,0,0,1,0,28400,0.000000000
